timestamp,device_id,device_type,src_ip,dst_ip,connection_count,bytes_sent,bytes_received
2025-12-15 19:23:13,cam_livingroom,camera,192.168.1.30,139.234.214.87,19,278033,526190
2025-12-15 19:23:13,thermostat_hall,thermostat,192.168.1.196,107.112.151.80,4,109048,110561
2025-12-15 19:23:13,plug_bedroom,smart_plug,192.168.1.204,183.87.117.44,2,37631,55267
2025-12-15 19:23:13,lock_frontdoor,smart_lock,192.168.1.107,153.250.110.242,1,24691,31758
2025-12-15 19:23:13,speaker_kitchen,smart_speaker,192.168.1.216,138.142.7.219,9,140200,184225
2025-12-15 19:28:13,cam_livingroom,camera,192.168.1.190,83.126.167.222,21,362695,415368
2025-12-15 19:28:13,thermostat_hall,thermostat,192.168.1.150,76.76.2.213,4,112898,104546
2025-12-15 19:28:13,plug_bedroom,smart_plug,192.168.1.252,31.20.240.17,2,39757,55947
2025-12-15 19:28:13,lock_frontdoor,smart_lock,192.168.1.110,155.201.245.50,1,24544,46287
2025-12-15 19:28:13,speaker_kitchen,smart_speaker,192.168.1.117,146.123.42.6,11,121299,220279
2025-12-15 19:33:13,cam_livingroom,camera,192.168.1.179,124.111.67.183,19,308108,389919
2025-12-15 19:33:13,thermostat_hall,thermostat,192.168.1.77,81.46.8.245,9,87480,107627
2025-12-15 19:33:13,plug_bedroom,smart_plug,192.168.1.173,98.82.235.12,4,28926,30263
2025-12-15 19:33:13,lock_frontdoor,smart_lock,192.168.1.251,136.237.70.207,2,21398,26628
2025-12-15 19:33:13,speaker_kitchen,smart_speaker,192.168.1.49,114.237.0.36,11,92654,166313
2025-12-15 19:38:13,cam_livingroom,camera,192.168.1.100,196.170.16.151,24,358850,533359
2025-12-15 19:38:13,thermostat_hall,thermostat,192.168.1.111,89.106.41.171,6,92252,119779
2025-12-15 19:38:13,plug_bedroom,smart_plug,192.168.1.190,34.186.26.56,3,42992,47239
2025-12-15 19:38:13,lock_frontdoor,smart_lock,192.168.1.100,113.238.20.187,1,18727,30258
2025-12-15 19:38:13,speaker_kitchen,smart_speaker,192.168.1.95,64.34.104.70,11,103004,232901
2025-12-15 19:43:13,cam_livingroom,camera,192.168.1.253,105.122.58.244,29,312347,434464
2025-12-15 19:43:13,thermostat_hall,thermostat,192.168.1.190,168.107.115.164,5,69548,137698
2025-12-15 19:43:13,plug_bedroom,smart_plug,192.168.1.92,88.216.141.27,3,29649,40960
2025-12-15 19:43:13,lock_frontdoor,smart_lock,192.168.1.18,115.176.231.248,1,14658,36091
2025-12-15 19:43:13,speaker_kitchen,smart_speaker,192.168.1.130,154.62.240.149,10,37014,175402
2025-12-15 19:48:13,cam_livingroom,camera,192.168.1.117,178.188.33.96,25,211857,625520
2025-12-15 19:48:13,thermostat_hall,thermostat,192.168.1.230,137.44.41.200,5,44926,117296
2025-12-15 19:48:13,plug_bedroom,smart_plug,192.168.1.231,65.147.39.55,2,52423,39014
2025-12-15 19:48:13,lock_frontdoor,smart_lock,192.168.1.44,90.57.75.254,1,9175,34751
2025-12-15 19:48:13,speaker_kitchen,smart_speaker,192.168.1.40,72.11.150.213,10,138402,191325
2025-12-15 19:53:13,cam_livingroom,camera,192.168.1.250,194.67.242.177,30,104495,403882
2025-12-15 19:53:13,thermostat_hall,thermostat,192.168.1.109,133.10.149.96,6,52754,34350
2025-12-15 19:53:13,plug_bedroom,smart_plug,192.168.1.18,25.118.171.210,3,28904,26301
2025-12-15 19:53:13,lock_frontdoor,smart_lock,192.168.1.150,107.167.248.227,1,27485,42200
2025-12-15 19:53:13,speaker_kitchen,smart_speaker,192.168.1.119,97.67.156.87,9,99593,187472
2025-12-15 19:58:13,cam_livingroom,camera,192.168.1.204,86.116.247.190,28,129083,603719
2025-12-15 19:58:13,thermostat_hall,thermostat,192.168.1.250,93.24.75.180,4,73495,111215
2025-12-15 19:58:13,plug_bedroom,smart_plug,192.168.1.74,136.85.82.146,2,45120,48087
2025-12-15 19:58:13,lock_frontdoor,smart_lock,192.168.1.48,64.78.82.121,2,19943,30860
2025-12-15 19:58:13,speaker_kitchen,smart_speaker,192.168.1.31,30.162.64.225,7,97024,196741
2025-12-15 20:03:13,cam_livingroom,camera,192.168.1.68,114.94.105.17,39,192667,396394
2025-12-15 20:03:13,thermostat_hall,thermostat,192.168.1.172,101.176.75.190,6,84755,163044
2025-12-15 20:03:13,plug_bedroom,smart_plug,192.168.1.116,158.83.154.62,2,32916,58617
2025-12-15 20:03:13,lock_frontdoor,smart_lock,192.168.1.237,26.207.255.74,2,29411,33306
2025-12-15 20:03:13,speaker_kitchen,smart_speaker,192.168.1.244,137.163.79.2,9,86302,217543
2025-12-15 20:08:13,cam_livingroom,camera,192.168.1.250,159.169.151.242,28,269967,513784
2025-12-15 20:08:13,thermostat_hall,thermostat,192.168.1.231,94.75.226.173,6,82173,79026
2025-12-15 20:08:13,plug_bedroom,smart_plug,192.168.1.178,48.245.20.71,2,17675,46448
2025-12-15 20:08:13,lock_frontdoor,smart_lock,192.168.1.175,161.59.157.12,1,18090,19729
2025-12-15 20:08:13,speaker_kitchen,smart_speaker,192.168.1.104,178.112.228.182,14,138449,194443
2025-12-15 20:13:13,cam_livingroom,camera,192.168.1.25,103.28.99.113,30,218139,586513
2025-12-15 20:13:13,thermostat_hall,thermostat,192.168.1.202,91.100.11.42,5,80664,137043
2025-12-15 20:13:13,plug_bedroom,smart_plug,192.168.1.139,134.44.201.99,3,67054,36004
2025-12-15 20:13:13,lock_frontdoor,smart_lock,192.168.1.127,101.28.184.203,2,32905,25068
2025-12-15 20:13:13,speaker_kitchen,smart_speaker,192.168.1.39,129.189.197.190,7,69489,141206
2025-12-15 20:18:13,cam_livingroom,camera,192.168.1.5,92.176.179.157,25,367720,315056
2025-12-15 20:18:13,thermostat_hall,thermostat,192.168.1.252,134.44.110.227,7,81979,71493
2025-12-15 20:18:13,plug_bedroom,smart_plug,192.168.1.191,126.226.147.83,3,43179,28126
2025-12-15 20:18:13,lock_frontdoor,smart_lock,192.168.1.208,128.212.71.44,1,16654,49227
2025-12-15 20:18:13,speaker_kitchen,smart_speaker,192.168.1.38,73.155.243.171,9,200547,208112
2025-12-15 20:23:13,cam_livingroom,camera,192.168.1.18,171.192.45.3,23,268733,557237
2025-12-15 20:23:13,thermostat_hall,thermostat,192.168.1.106,183.139.212.89,6,52284,102905
2025-12-15 20:23:13,plug_bedroom,smart_plug,192.168.1.144,138.70.102.95,2,24255,49913
2025-12-15 20:23:13,lock_frontdoor,smart_lock,192.168.1.215,117.148.251.21,2,21918,29435
2025-12-15 20:23:13,speaker_kitchen,smart_speaker,192.168.1.212,97.155.252.237,6,111178,170314
2025-12-15 20:28:13,cam_livingroom,camera,192.168.1.41,87.153.241.63,243,1827250,2308220
2025-12-15 20:28:13,thermostat_hall,thermostat,192.168.1.169,190.147.213.91,7,77047,113951
2025-12-15 20:28:13,plug_bedroom,smart_plug,192.168.1.127,196.125.14.61,2,16685,43540
2025-12-15 20:28:13,lock_frontdoor,smart_lock,192.168.1.197,90.252.34.185,1,21960,38561
2025-12-15 20:28:13,speaker_kitchen,smart_speaker,192.168.1.150,143.223.132.243,12,79779,131187
2025-12-15 20:33:13,cam_livingroom,camera,192.168.1.251,197.61.191.8,22,219847,406601
2025-12-15 20:33:13,thermostat_hall,thermostat,192.168.1.218,86.83.29.74,6,80076,135448
2025-12-15 20:33:13,plug_bedroom,smart_plug,192.168.1.83,138.69.182.83,1,29263,49057
2025-12-15 20:33:13,lock_frontdoor,smart_lock,192.168.1.15,89.184.214.182,2,22731,31130
2025-12-15 20:33:13,speaker_kitchen,smart_speaker,192.168.1.14,94.149.39.99,6,121361,210688
2025-12-15 20:38:13,cam_livingroom,camera,192.168.1.198,180.93.48.85,26,340795,494378
2025-12-15 20:38:13,thermostat_hall,thermostat,192.168.1.141,102.161.154.138,5,93477,59039
2025-12-15 20:38:13,plug_bedroom,smart_plug,192.168.1.177,198.185.49.180,2,28458,49610
2025-12-15 20:38:13,lock_frontdoor,smart_lock,192.168.1.212,56.6.70.144,1,12020,49632
2025-12-15 20:38:13,speaker_kitchen,smart_speaker,192.168.1.97,144.210.174.83,9,46448,139264
2025-12-15 20:43:13,cam_livingroom,camera,192.168.1.28,75.79.113.96,19,293212,503953
2025-12-15 20:43:13,thermostat_hall,thermostat,192.168.1.205,163.58.213.235,6,82708,108572
2025-12-15 20:43:13,plug_bedroom,smart_plug,192.168.1.236,39.59.67.8,3,29314,45203
2025-12-15 20:43:13,lock_frontdoor,smart_lock,192.168.1.124,109.159.185.71,1,29493,34488
2025-12-15 20:43:13,speaker_kitchen,smart_speaker,192.168.1.211,133.175.88.155,11,120927,247550
2025-12-15 20:48:13,cam_livingroom,camera,192.168.1.9,50.113.65.72,17,264488,287545
2025-12-15 20:48:13,thermostat_hall,thermostat,192.168.1.178,78.157.64.107,5,75880,111085
2025-12-15 20:48:13,plug_bedroom,smart_plug,192.168.1.35,40.217.57.39,3,49105,31853
2025-12-15 20:48:13,lock_frontdoor,smart_lock,192.168.1.6,143.220.21.100,2,29864,17072
2025-12-15 20:48:13,speaker_kitchen,smart_speaker,192.168.1.29,28.30.240.60,10,132222,117309
2025-12-15 20:53:13,cam_livingroom,camera,192.168.1.234,84.22.33.154,20,300627,258558
2025-12-15 20:53:13,thermostat_hall,thermostat,192.168.1.172,22.49.63.105,7,39980,99488
2025-12-15 20:53:13,plug_bedroom,smart_plug,192.168.1.152,71.94.179.14,2,46514,43358
2025-12-15 20:53:13,lock_frontdoor,smart_lock,192.168.1.25,57.142.178.180,2,29469,35467
2025-12-15 20:53:13,speaker_kitchen,smart_speaker,192.168.1.43,148.123.34.50,8,72835,181695
2025-12-15 20:58:13,cam_livingroom,camera,192.168.1.211,168.7.111.98,19,282925,149220
2025-12-15 20:58:13,thermostat_hall,thermostat,192.168.1.248,92.87.2.50,5,29424,87418
2025-12-15 20:58:13,plug_bedroom,smart_plug,192.168.1.238,74.243.187.94,2,20229,65900
2025-12-15 20:58:13,lock_frontdoor,smart_lock,192.168.1.114,192.54.92.181,2,19096,35429
2025-12-15 20:58:13,speaker_kitchen,smart_speaker,192.168.1.253,117.217.109.116,12,92095,132297
2025-12-15 21:03:13,cam_livingroom,camera,192.168.1.106,48.160.63.238,28,277811,281278
2025-12-15 21:03:13,thermostat_hall,thermostat,192.168.1.30,153.69.253.184,8,119981,142199
2025-12-15 21:03:13,plug_bedroom,smart_plug,192.168.1.182,93.20.42.167,4,22702,68640
2025-12-15 21:03:13,lock_frontdoor,smart_lock,192.168.1.128,49.197.145.233,2,22765,27390
2025-12-15 21:03:13,speaker_kitchen,smart_speaker,192.168.1.155,99.227.115.208,9,146385,234509
2025-12-15 21:08:13,cam_livingroom,camera,192.168.1.76,129.96.35.243,21,395723,377139
2025-12-15 21:08:13,thermostat_hall,thermostat,192.168.1.242,193.188.91.6,5,74994,153463
2025-12-15 21:08:13,plug_bedroom,smart_plug,192.168.1.174,145.53.202.224,3,40955,49605
2025-12-15 21:08:13,lock_frontdoor,smart_lock,192.168.1.135,188.43.61.73,1,37093,34166
2025-12-15 21:08:13,speaker_kitchen,smart_speaker,192.168.1.103,122.52.86.33,9,144787,73458
2025-12-15 21:13:13,cam_livingroom,camera,192.168.1.95,70.173.102.206,25,303678,151961
2025-12-15 21:13:13,thermostat_hall,thermostat,192.168.1.33,79.217.255.142,6,39026,137018
2025-12-15 21:13:13,plug_bedroom,smart_plug,192.168.1.197,168.139.204.182,2,48259,48318
2025-12-15 21:13:13,lock_frontdoor,smart_lock,192.168.1.123,190.207.248.142,2,18990,37449
2025-12-15 21:13:13,speaker_kitchen,smart_speaker,192.168.1.39,136.55.62.128,5,183978,215157
2025-12-15 21:18:13,cam_livingroom,camera,192.168.1.127,147.118.68.15,27,373534,457738
2025-12-15 21:18:13,thermostat_hall,thermostat,192.168.1.27,33.34.255.13,5,92202,76463
2025-12-15 21:18:13,plug_bedroom,smart_plug,192.168.1.250,65.195.167.78,1,26558,42232
2025-12-15 21:18:13,lock_frontdoor,smart_lock,192.168.1.79,179.49.39.252,2,29828,42376
2025-12-15 21:18:13,speaker_kitchen,smart_speaker,192.168.1.204,139.103.150.254,10,103189,185536
2025-12-15 21:23:13,cam_livingroom,camera,192.168.1.127,149.133.175.9,27,362653,295054
2025-12-15 21:23:13,thermostat_hall,thermostat,192.168.1.245,28.220.60.196,4,55964,84561
2025-12-15 21:23:13,plug_bedroom,smart_plug,192.168.1.117,100.192.226.235,2,28660,70779
2025-12-15 21:23:13,lock_frontdoor,smart_lock,192.168.1.11,28.90.155.84,2,22242,29553
2025-12-15 21:23:13,speaker_kitchen,smart_speaker,192.168.1.127,130.68.159.199,12,128419,171979
2025-12-15 21:28:13,cam_livingroom,camera,192.168.1.126,48.251.240.243,37,297144,464834
2025-12-15 21:28:13,thermostat_hall,thermostat,192.168.1.145,60.28.200.134,4,94859,158675
2025-12-15 21:28:13,plug_bedroom,smart_plug,192.168.1.128,171.193.180.145,4,29878,64942
2025-12-15 21:28:13,lock_frontdoor,smart_lock,192.168.1.84,35.14.23.65,2,27751,31080
2025-12-15 21:28:13,speaker_kitchen,smart_speaker,192.168.1.216,113.178.13.174,12,178050,143029
2025-12-15 21:33:13,cam_livingroom,camera,192.168.1.99,44.219.176.182,24,154907,459447
2025-12-15 21:33:13,thermostat_hall,thermostat,192.168.1.107,109.28.125.126,7,27854,14383
2025-12-15 21:33:13,plug_bedroom,smart_plug,192.168.1.62,185.159.43.33,2,44963,54472
2025-12-15 21:33:13,lock_frontdoor,smart_lock,192.168.1.224,98.58.172.86,2,20424,39373
2025-12-15 21:33:13,speaker_kitchen,smart_speaker,192.168.1.7,157.166.19.235,9,98676,162796
2025-12-15 21:38:13,cam_livingroom,camera,192.168.1.170,128.215.136.10,23,497573,314533
2025-12-15 21:38:13,thermostat_hall,thermostat,192.168.1.180,140.11.162.193,4,72376,165008
2025-12-15 21:38:13,plug_bedroom,smart_plug,192.168.1.148,119.165.50.250,3,25925,72254
2025-12-15 21:38:13,lock_frontdoor,smart_lock,192.168.1.27,196.105.172.254,1,2086,47861
2025-12-15 21:38:13,speaker_kitchen,smart_speaker,192.168.1.130,190.173.85.153,13,128976,205089
2025-12-15 21:43:13,cam_livingroom,camera,192.168.1.129,182.38.109.147,330,1382942,4009432
2025-12-15 21:43:13,thermostat_hall,thermostat,192.168.1.69,32.152.205.115,5,37354,128606
2025-12-15 21:43:13,plug_bedroom,smart_plug,192.168.1.161,43.48.172.139,2,47643,60281
2025-12-15 21:43:13,lock_frontdoor,smart_lock,192.168.1.19,165.243.218.107,2,24614,22155
2025-12-15 21:43:13,speaker_kitchen,smart_speaker,192.168.1.90,39.154.153.221,11,190660,231930
2025-12-15 21:48:13,cam_livingroom,camera,192.168.1.171,158.160.102.212,25,222346,445931
2025-12-15 21:48:13,thermostat_hall,thermostat,192.168.1.104,84.232.92.9,6,68306,98388
2025-12-15 21:48:13,plug_bedroom,smart_plug,192.168.1.162,200.95.255.109,1,35397,35248
2025-12-15 21:48:13,lock_frontdoor,smart_lock,192.168.1.171,139.137.222.30,2,31619,27891
2025-12-15 21:48:13,speaker_kitchen,smart_speaker,192.168.1.135,71.186.236.75,10,134056,156496
2025-12-15 21:53:13,cam_livingroom,camera,192.168.1.63,58.153.222.210,25,329845,352175
2025-12-15 21:53:13,thermostat_hall,thermostat,192.168.1.83,36.104.211.136,6,104001,125456
2025-12-15 21:53:13,plug_bedroom,smart_plug,192.168.1.212,93.82.131.120,3,29285,11504
2025-12-15 21:53:13,lock_frontdoor,smart_lock,192.168.1.105,81.58.76.98,2,36792,41631
2025-12-15 21:53:13,speaker_kitchen,smart_speaker,192.168.1.9,82.158.237.248,12,157545,171194
2025-12-15 21:58:13,cam_livingroom,camera,192.168.1.145,131.216.18.103,25,131827,413062
2025-12-15 21:58:13,thermostat_hall,thermostat,192.168.1.42,89.69.14.132,7,70935,149354
2025-12-15 21:58:13,plug_bedroom,smart_plug,192.168.1.204,91.90.21.248,2,38992,53817
2025-12-15 21:58:13,lock_frontdoor,smart_lock,192.168.1.202,25.28.42.160,2,12171,31123
2025-12-15 21:58:13,speaker_kitchen,smart_speaker,192.168.1.156,96.32.208.186,7,90907,216275
2025-12-15 22:03:13,cam_livingroom,camera,192.168.1.173,188.46.203.71,16,433388,762176
2025-12-15 22:03:13,thermostat_hall,thermostat,192.168.1.62,48.61.128.254,6,102816,1834
2025-12-15 22:03:13,plug_bedroom,smart_plug,192.168.1.228,43.121.62.160,3,52141,59396
2025-12-15 22:03:13,lock_frontdoor,smart_lock,192.168.1.86,169.199.120.216,1,22808,41086
2025-12-15 22:03:13,speaker_kitchen,smart_speaker,192.168.1.57,56.54.89.109,7,121913,151790
2025-12-15 22:08:13,cam_livingroom,camera,192.168.1.250,90.225.209.130,17,278893,627969
2025-12-15 22:08:13,thermostat_hall,thermostat,192.168.1.222,170.28.251.191,6,30084,117949
2025-12-15 22:08:13,plug_bedroom,smart_plug,192.168.1.181,48.162.216.243,2,39424,56099
2025-12-15 22:08:13,lock_frontdoor,smart_lock,192.168.1.94,141.188.157.10,9,162342,244650
2025-12-15 22:08:13,speaker_kitchen,smart_speaker,192.168.1.167,175.17.27.122,11,96366,176251
2025-12-15 22:13:13,cam_livingroom,camera,192.168.1.66,161.196.158.185,23,91420,571715
2025-12-15 22:13:13,thermostat_hall,thermostat,192.168.1.233,195.62.121.226,6,102725,100070
2025-12-15 22:13:13,plug_bedroom,smart_plug,192.168.1.101,22.201.130.154,3,23566,66851
2025-12-15 22:13:13,lock_frontdoor,smart_lock,192.168.1.25,80.152.107.82,2,26894,39198
2025-12-15 22:13:13,speaker_kitchen,smart_speaker,192.168.1.236,132.162.208.17,10,109529,207797
2025-12-15 22:18:13,cam_livingroom,camera,192.168.1.72,40.251.241.211,15,137626,403761
2025-12-15 22:18:13,thermostat_hall,thermostat,192.168.1.239,105.216.51.82,5,42844,41751
2025-12-15 22:18:13,plug_bedroom,smart_plug,192.168.1.180,86.33.180.215,2,37221,59001
2025-12-15 22:18:13,lock_frontdoor,smart_lock,192.168.1.156,160.167.232.14,2,22476,30259
2025-12-15 22:18:13,speaker_kitchen,smart_speaker,192.168.1.197,33.94.227.69,9,171731,277498
2025-12-15 22:23:13,cam_livingroom,camera,192.168.1.2,122.102.156.160,26,200742,452552
2025-12-15 22:23:13,thermostat_hall,thermostat,192.168.1.149,41.56.80.127,4,74770,106327
2025-12-15 22:23:13,plug_bedroom,smart_plug,192.168.1.134,186.66.210.163,2,38427,53731
2025-12-15 22:23:13,lock_frontdoor,smart_lock,192.168.1.117,142.68.133.88,1,5844,33906
2025-12-15 22:23:13,speaker_kitchen,smart_speaker,192.168.1.177,171.167.144.101,9,78309,208521
2025-12-15 22:28:13,cam_livingroom,camera,192.168.1.23,126.188.93.201,23,396654,365458
2025-12-15 22:28:13,thermostat_hall,thermostat,192.168.1.226,116.114.10.11,6,84399,78560
2025-12-15 22:28:13,plug_bedroom,smart_plug,192.168.1.238,162.117.45.236,2,27241,83615
2025-12-15 22:28:13,lock_frontdoor,smart_lock,192.168.1.52,87.86.25.205,2,11012,54884
2025-12-15 22:28:13,speaker_kitchen,smart_speaker,192.168.1.160,129.133.76.45,9,97008,149168
2025-12-15 22:33:13,cam_livingroom,camera,192.168.1.247,114.87.60.7,26,169715,506508
2025-12-15 22:33:13,thermostat_hall,thermostat,192.168.1.185,154.222.232.253,5,19572,116205
2025-12-15 22:33:13,plug_bedroom,smart_plug,192.168.1.32,77.104.97.136,3,61178,51928
2025-12-15 22:33:13,lock_frontdoor,smart_lock,192.168.1.75,146.195.66.220,2,46527,12092
2025-12-15 22:33:13,speaker_kitchen,smart_speaker,192.168.1.221,72.110.144.96,6,19737,194873
2025-12-15 22:38:13,cam_livingroom,camera,192.168.1.109,66.209.74.14,25,299519,375779
2025-12-15 22:38:13,thermostat_hall,thermostat,192.168.1.76,87.120.230.127,6,56415,116856
2025-12-15 22:38:13,plug_bedroom,smart_plug,192.168.1.96,169.234.43.5,2,58952,21393
2025-12-15 22:38:13,lock_frontdoor,smart_lock,192.168.1.122,54.165.203.108,1,21111,63030
2025-12-15 22:38:13,speaker_kitchen,smart_speaker,192.168.1.184,118.216.131.37,9,131687,213625
2025-12-15 22:43:13,cam_livingroom,camera,192.168.1.26,162.30.26.170,26,215817,145585
2025-12-15 22:43:13,thermostat_hall,thermostat,192.168.1.240,80.241.181.23,6,68601,82712
2025-12-15 22:43:13,plug_bedroom,smart_plug,192.168.1.3,84.195.154.202,3,39223,37277
2025-12-15 22:43:13,lock_frontdoor,smart_lock,192.168.1.173,114.67.21.91,2,38890,26537
2025-12-15 22:43:13,speaker_kitchen,smart_speaker,192.168.1.68,63.252.173.239,10,174485,168177
2025-12-15 22:48:13,cam_livingroom,camera,192.168.1.35,42.162.221.72,24,331364,533254
2025-12-15 22:48:13,thermostat_hall,thermostat,192.168.1.68,49.160.22.65,6,61919,50859
2025-12-15 22:48:13,plug_bedroom,smart_plug,192.168.1.129,91.184.220.144,3,43946,37415
2025-12-15 22:48:13,lock_frontdoor,smart_lock,192.168.1.233,87.135.160.223,2,14427,21064
2025-12-15 22:48:13,speaker_kitchen,smart_speaker,192.168.1.230,62.161.251.77,5,117625,245456
2025-12-15 22:53:13,cam_livingroom,camera,192.168.1.144,188.225.27.96,20,243460,480391
2025-12-15 22:53:13,thermostat_hall,thermostat,192.168.1.40,33.117.93.18,5,50236,155169
2025-12-15 22:53:13,plug_bedroom,smart_plug,192.168.1.122,86.83.239.223,1,29783,49485
2025-12-15 22:53:13,lock_frontdoor,smart_lock,192.168.1.31,146.20.226.182,1,14090,45605
2025-12-15 22:53:13,speaker_kitchen,smart_speaker,192.168.1.183,163.248.234.252,8,96007,147143
2025-12-15 22:58:13,cam_livingroom,camera,192.168.1.30,57.63.178.47,21,333489,338000
2025-12-15 22:58:13,thermostat_hall,thermostat,192.168.1.54,92.92.86.139,6,50144,146131
2025-12-15 22:58:13,plug_bedroom,smart_plug,192.168.1.146,189.108.2.92,2,45407,34977
2025-12-15 22:58:13,lock_frontdoor,smart_lock,192.168.1.108,39.126.255.48,1,35139,42722
2025-12-15 22:58:13,speaker_kitchen,smart_speaker,192.168.1.229,104.13.145.62,6,64364,155882
2025-12-15 23:03:13,cam_livingroom,camera,192.168.1.102,115.54.165.78,13,264922,421535
2025-12-15 23:03:13,thermostat_hall,thermostat,192.168.1.9,40.235.245.232,6,98415,96575
2025-12-15 23:03:13,plug_bedroom,smart_plug,192.168.1.162,88.2.168.22,2,48978,54563
2025-12-15 23:03:13,lock_frontdoor,smart_lock,192.168.1.169,179.231.166.66,2,40732,35646
2025-12-15 23:03:13,speaker_kitchen,smart_speaker,192.168.1.56,32.144.165.28,9,162405,135312
2025-12-15 23:08:13,cam_livingroom,camera,192.168.1.192,38.195.47.204,23,43604,437768
2025-12-15 23:08:13,thermostat_hall,thermostat,192.168.1.67,65.122.204.45,6,69919,145728
2025-12-15 23:08:13,plug_bedroom,smart_plug,192.168.1.7,73.83.198.206,3,16172,38397
2025-12-15 23:08:13,lock_frontdoor,smart_lock,192.168.1.74,185.78.61.152,2,15207,48522
2025-12-15 23:08:13,speaker_kitchen,smart_speaker,192.168.1.127,130.158.67.183,10,126522,126874
2025-12-15 23:13:13,cam_livingroom,camera,192.168.1.172,44.188.102.250,16,213927,534048
2025-12-15 23:13:13,thermostat_hall,thermostat,192.168.1.116,119.243.137.216,6,78088,81082
2025-12-15 23:13:13,plug_bedroom,smart_plug,192.168.1.25,128.188.95.222,2,26447,55543
2025-12-15 23:13:13,lock_frontdoor,smart_lock,192.168.1.163,129.47.20.174,1,17284,49221
2025-12-15 23:13:13,speaker_kitchen,smart_speaker,192.168.1.251,138.114.79.253,12,209259,113956
2025-12-15 23:18:13,cam_livingroom,camera,192.168.1.136,181.42.148.239,28,270792,399530
2025-12-15 23:18:13,thermostat_hall,thermostat,192.168.1.113,40.244.153.76,6,92006,89966
2025-12-15 23:18:13,plug_bedroom,smart_plug,192.168.1.253,52.153.127.218,3,21160,47599
2025-12-15 23:18:13,lock_frontdoor,smart_lock,192.168.1.77,165.24.39.23,2,24203,28834
2025-12-15 23:18:13,speaker_kitchen,smart_speaker,192.168.1.133,47.217.211.48,11,130278,185879
2025-12-15 23:23:13,cam_livingroom,camera,192.168.1.120,189.129.181.130,22,505381,348431
2025-12-15 23:23:13,thermostat_hall,thermostat,192.168.1.151,40.8.58.236,8,149763,134856
2025-12-15 23:23:13,plug_bedroom,smart_plug,192.168.1.47,66.201.23.42,3,50686,59069
2025-12-15 23:23:13,lock_frontdoor,smart_lock,192.168.1.108,200.152.160.232,1,23130,32217
2025-12-15 23:23:13,speaker_kitchen,smart_speaker,192.168.1.195,191.230.135.174,10,94456,262665
2025-12-15 23:28:13,cam_livingroom,camera,192.168.1.249,67.108.94.40,28,401344,601546
2025-12-15 23:28:13,thermostat_hall,thermostat,192.168.1.193,174.132.54.222,8,81429,155712
2025-12-15 23:28:13,plug_bedroom,smart_plug,192.168.1.138,24.2.202.59,2,41983,65306
2025-12-15 23:28:13,lock_frontdoor,smart_lock,192.168.1.5,63.244.235.207,1,28150,44635
2025-12-15 23:28:13,speaker_kitchen,smart_speaker,192.168.1.224,188.249.155.184,10,78986,207966
2025-12-15 23:33:13,cam_livingroom,camera,192.168.1.178,192.202.154.44,19,236906,332242
2025-12-15 23:33:13,thermostat_hall,thermostat,192.168.1.34,54.7.97.57,5,37551,90619
2025-12-15 23:33:13,plug_bedroom,smart_plug,192.168.1.210,24.96.13.107,3,25954,53119
2025-12-15 23:33:13,lock_frontdoor,smart_lock,192.168.1.125,186.74.123.223,2,14579,38262
2025-12-15 23:33:13,speaker_kitchen,smart_speaker,192.168.1.217,180.97.44.154,14,127773,172632
2025-12-15 23:38:13,cam_livingroom,camera,192.168.1.199,138.75.242.216,29,292458,657367
2025-12-15 23:38:13,thermostat_hall,thermostat,192.168.1.7,49.85.78.227,5,74797,140145
2025-12-15 23:38:13,plug_bedroom,smart_plug,192.168.1.248,144.241.10.230,2,35477,47779
2025-12-15 23:38:13,lock_frontdoor,smart_lock,192.168.1.151,82.103.150.200,1,20601,41024
2025-12-15 23:38:13,speaker_kitchen,smart_speaker,192.168.1.15,105.4.52.221,8,95361,128813
2025-12-15 23:43:13,cam_livingroom,camera,192.168.1.252,126.253.148.18,29,381730,569260
2025-12-15 23:43:13,thermostat_hall,thermostat,192.168.1.126,122.248.249.118,7,63485,111280
2025-12-15 23:43:13,plug_bedroom,smart_plug,192.168.1.184,35.9.216.161,3,54394,33824
2025-12-15 23:43:13,lock_frontdoor,smart_lock,192.168.1.143,36.137.213.242,1,30005,39901
2025-12-15 23:43:13,speaker_kitchen,smart_speaker,192.168.1.31,146.177.229.223,10,180010,183725
2025-12-15 23:48:13,cam_livingroom,camera,192.168.1.7,61.147.98.240,30,453833,510064
2025-12-15 23:48:13,thermostat_hall,thermostat,192.168.1.90,132.118.112.173,6,89338,97041
2025-12-15 23:48:13,plug_bedroom,smart_plug,192.168.1.237,174.239.67.150,4,45140,66389
2025-12-15 23:48:13,lock_frontdoor,smart_lock,192.168.1.187,119.213.184.241,2,20021,41764
2025-12-15 23:48:13,speaker_kitchen,smart_speaker,192.168.1.206,61.106.144.44,6,86622,266847
2025-12-15 23:53:13,cam_livingroom,camera,192.168.1.172,143.66.88.102,18,210457,282928
2025-12-15 23:53:13,thermostat_hall,thermostat,192.168.1.42,175.251.51.212,7,73321,93708
2025-12-15 23:53:13,plug_bedroom,smart_plug,192.168.1.243,146.155.120.107,3,37607,52573
2025-12-15 23:53:13,lock_frontdoor,smart_lock,192.168.1.144,32.9.183.133,1,17874,35055
